1 0:-0.362069 1:-0.176471 2:-0.867257 3:-0.899416 4:-0.921991 5:-0.922317 6:-0.915296 7:-1 8:1 9:-1 
1 0:-0.224138 1:-0.092437 2:-0.823009 3:-0.670976 4:-0.694015 5:-0.720869 6:-0.775785 7:-1 8:1 9:-1 
1 0:-0.224138 1:-0.12605 2:-0.814159 3:-0.767664 4:-0.812374 5:-0.815668 6:-0.813652 7:-1 8:1 9:-1 
1 0:-0.224138 1:-0.12605 2:-0.840708 3:-0.744643 4:-0.765972 5:-0.781435 6:-0.817638 7:-1 8:1 9:-1 
1 0:-0.206897 1:-0.109244 2:-0.823009 3:-0.760581 4:-0.766644 5:-0.869651 6:-0.814649 7:-1 8:1 9:-1 
1 0:-0.189655 1:-0.142857 2:-0.814159 3:-0.742872 4:-0.787492 5:-0.784068 6:-0.793722 7:-1 8:1 9:-1 
1 0:-0.0517241 1:0.0756303 2:-0.80531 3:-0.647246 4:-0.718897 5:-0.703752 6:-0.703039 7:-1 8:-1 9:1 
1 0:-0.0517241 1:-0.00840336 2:-0.761062 3:-0.557641 4:-0.652993 5:-0.620803 6:-0.65421 7:1 8:-1 9:-1 
1 0:-0.0344828 1:0.0588235 2:-0.80531 3:-0.607933 4:-0.665098 5:-0.698486 6:-0.678127 7:-1 8:1 9:-1 
1 0:-0.0344828 1:0.0756303 2:-0.787611 3:-0.57535 4:-0.629455 5:-0.61817 6:-0.733931 7:1 8:-1 9:-1 
0 0:-0.0172414 1:0.0420168 2:-0.787611 3:-0.625996 4:-0.664425 5:-0.744569 6:-0.679123 7:-1 8:1 9:-1 
1 0:-2.22045e-16 1:0.0588235 2:-0.761062 3:-0.5541 4:-0.537996 5:-0.734036 6:-0.682113 7:-1 8:-1 9:1 
1 0:0.0689655 1:0.159664 2:-0.769912 3:-0.454932 4:-0.503699 5:-0.579987 6:-0.582461 7:-1 8:-1 9:1 
1 0:0.0862069 1:0.12605 2:-0.672566 3:-0.567558 4:-0.642233 5:-0.627386 6:-0.660189 7:-1 8:1 9:-1 
1 0:0.155172 1:0.243697 2:-0.663717 3:-0.383744 4:-0.379287 5:-0.54707 6:-0.606378 7:-1 8:-1 9:1 
1 0:0.206897 1:0.226891 2:-0.787611 3:-0.426598 4:-0.474109 5:-0.61817 6:-0.557549 7:-1 8:-1 9:1 
0 0:0.224138 1:0.327731 2:-0.734513 3:-0.378431 4:-0.480834 5:-0.60632 6:-0.479821 7:-1 8:-1 9:1 
1 0:0.293103 1:0.294118 2:-0.734513 3:-0.305118 4:-0.399462 5:-0.381172 6:-0.507723 7:1 8:-1 9:-1 
0 0:0.344828 1:0.361345 2:-0.681416 3:-0.190367 4:-0.35575 5:-0.271889 6:-0.355257 7:-1 8:-1 9:1 
1 0:0.37931 1:0.344538 2:-0.716814 3:-0.229325 4:-0.32885 5:-0.418038 6:-0.421026 7:-1 8:-1 9:1 
1 0:0.37931 1:0.428571 2:-0.716814 3:-0.107491 4:-0.236718 5:-0.283739 6:-0.335326 7:-1 8:-1 9:1 
0 0:0.396552 1:0.462185 2:-0.672566 3:-0.162033 4:-0.35306 5:-0.470704 6:-0.283508 7:-1 8:-1 9:1 
1 0:0.413793 1:0.411765 2:-0.761062 3:0.0189481 4:-0.209818 5:-0.498354 6:-0.370204 7:1 8:-1 9:-1 
1 0:0.413793 1:0.495798 2:-0.725664 3:-0.0579069 4:-0.162744 5:-0.254773 6:-0.305431 7:1 8:-1 9:-1 
1 0:0.413793 1:0.445378 2:-0.707965 3:-0.193554 4:-0.211836 5:-0.428571 6:-0.428999 7:1 8:-1 9:-1 
0 0:0.431034 1:0.411765 2:-0.690265 3:-0.150699 4:-0.275723 5:-0.277156 6:-0.387145 7:-1 8:-1 9:1 
0 0:0.5 1:0.462185 2:-0.725664 3:-0.0593235 4:-0.103564 5:-0.319289 6:-0.345291 7:1 8:-1 9:-1 
0 0:0.517241 1:0.495798 2:-0.672566 3:-0.0366566 4:-0.223268 5:-0.178407 6:-0.237668 7:-1 8:-1 9:1 
0 0:0.551724 1:0.781513 2:-0.654867 3:0.16522 4:-0.0295898 5:-0.129691 6:-0.064275 7:-1 8:-1 9:1 
