1 0:0.238806 1:0.260504 2:-0.752212 3:-0.514787 4:-0.64963 5:-0.631336 6:-0.504733 7:-1 8:1 9:-1 
0 0:0.253731 1:0.277311 2:-0.752212 3:-0.435098 4:-0.604573 5:-0.499671 6:-0.52865 7:-1 8:1 9:-1 
1 0:0.253731 1:0.327731 2:-0.769912 3:-0.431911 4:-0.547411 5:-0.631336 6:-0.544594 7:-1 8:1 9:-1 
1 0:0.268657 1:0.277311 2:-0.752212 3:-0.470515 4:-0.542703 5:-0.568137 6:-0.576482 7:-1 8:-1 9:1 
1 0:0.268657 1:0.193277 2:-0.778761 3:-0.577121 4:-0.685945 5:-0.615537 6:-0.616343 7:-1 8:-1 9:1 
1 0:0.268657 1:0.159664 2:-0.769912 3:-0.500266 4:-0.554808 5:-0.583937 6:-0.644245 7:-1 8:-1 9:1 
1 0:0.268657 1:0.327731 2:-0.690265 3:-0.478661 4:-0.592468 5:-0.539171 6:-0.564524 7:-1 8:1 9:-1 
1 0:0.268657 1:0.344538 2:-0.761062 3:-0.408536 4:-0.487559 5:-0.55102 6:-0.534629 7:-1 8:-1 9:1 
1 0:0.283582 1:0.310924 2:-0.707965 3:-0.412077 4:-0.536651 5:-0.529954 6:-0.446936 7:-1 8:1 9:-1 
0 0:0.298507 1:0.310924 2:-0.778761 3:-0.41314 4:-0.579691 5:-0.531271 6:-0.544594 7:1 8:-1 9:-1 
1 0:0.298507 1:0.210084 2:-0.778761 3:-0.528953 4:-0.595158 5:-0.59447 6:-0.63428 7:-1 8:-1 9:1 
0 0:0.298507 1:0.344538 2:-0.725664 3:-0.338764 4:-0.435104 5:-0.519421 6:-0.484803 7:-1 8:-1 9:1 
1 0:0.298507 1:0.277311 2:-0.743363 3:-0.403223 4:-0.466711 5:-0.585253 6:-0.494768 7:-1 8:1 9:-1 
1 0:0.298507 1:0.327731 2:-0.716814 3:-0.367452 4:-0.443174 5:-0.487821 6:-0.512706 7:-1 8:-1 9:1 
0 0:0.298507 1:0.361345 2:-0.725664 3:-0.384098 4:-0.496301 5:-0.435155 6:-0.504733 7:-1 8:1 9:-1 
0 0:0.313433 1:0.361345 2:-0.725664 3:-0.292722 4:-0.39072 5:-0.461488 6:-0.474838 7:-1 8:-1 9:1 
0 0:0.313433 1:0.344538 2:-0.725664 3:-0.412077 4:-0.519166 5:-0.54312 6:-0.450922 7:-1 8:-1 9:1 
1 0:0.313433 1:0.294118 2:-0.690265 3:-0.334514 4:-0.489576 5:-0.399605 6:-0.438964 7:-1 8:-1 9:1 
0 0:0.313433 1:0.210084 2:-0.769912 3:-0.378077 4:-0.426362 5:-0.486504 6:-0.52865 7:-1 8:-1 9:1 
1 0:0.313433 1:0.294118 2:-0.787611 3:-0.432619 4:-0.487559 5:-0.599737 6:-0.536622 7:1 8:-1 9:-1 
1 0:0.328358 1:0.327731 2:-0.769912 3:-0.445369 4:-0.573638 5:-0.493088 6:-0.55157 7:-1 8:-1 9:1 
1 0:0.328358 1:0.327731 2:-0.725664 3:-0.309722 4:-0.335575 5:-0.436471 6:-0.534629 7:-1 8:-1 9:1 
0 0:0.328358 1:0.277311 2:-0.761062 3:-0.298743 4:-0.420309 5:-0.415405 6:-0.526657 7:-1 8:-1 9:1 
0 0:0.328358 1:0.344538 2:-0.725664 3:-0.283868 4:-0.371217 5:-0.452271 6:-0.415047 7:-1 8:-1 9:1 
0 0:0.328358 1:0.310924 2:-0.743363 3:-0.38091 4:-0.490921 5:-0.576037 6:-0.464873 7:-1 8:-1 9:1 
1 0:0.328358 1:0.378151 2:-0.690265 3:-0.22295 4:-0.364492 5:-0.469388 6:-0.305431 7:1 8:-1 9:-1 
0 0:0.328358 1:0.327731 2:-0.761062 3:-0.384098 4:-0.3961 5:-0.57472 6:-0.554559 7:-1 8:1 9:-1 
0 0:0.328358 1:0.327731 2:-0.761062 3:-0.41739 4:-0.547411 5:-0.444371 6:-0.526657 7:-1 8:1 9:-1 
1 0:0.328358 1:0.260504 2:-0.725664 3:-0.437932 4:-0.532616 5:-0.494404 6:-0.564524 7:1 8:-1 9:-1 
1 0:0.328358 1:0.411765 2:-0.743363 3:-0.394369 4:-0.508406 5:-0.545754 6:-0.466866 7:-1 8:-1 9:1 
1 0:0.343284 1:0.327731 2:-0.654867 3:-0.415973 4:-0.458642 5:-0.545754 6:-0.554559 7:1 8:-1 9:-1 
0 0:0.343284 1:0.495798 2:-0.707965 3:-0.346202 4:-0.503699 5:-0.514154 6:-0.404086 7:1 8:-1 9:-1 
0 0:0.343284 1:0.294118 2:-0.734513 3:-0.260138 4:-0.30464 5:-0.425938 6:-0.445939 7:-1 8:-1 9:1 
0 0:0.343284 1:0.294118 2:-0.743363 3:-0.441473 4:-0.527236 5:-0.568137 6:-0.520678 7:-1 8:1 9:-1 
1 0:0.343284 1:0.294118 2:-0.716814 3:-0.413848 4:-0.548756 5:-0.473338 6:-0.507723 7:-1 8:-1 9:1 
0 0:0.38806 1:0.344538 2:-0.734513 3:-0.373827 4:-0.420982 5:-0.472021 6:-0.558545 7:-1 8:-1 9:1 
0 0:0.402985 1:0.394958 2:-0.761062 3:-0.314326 4:-0.375252 5:-0.486504 6:-0.476831 7:1 8:-1 9:-1 
0 0:0.402985 1:0.361345 2:-0.699115 3:-0.16522 4:-0.38803 5:-0.113891 6:-0.347285 7:-1 8:-1 9:1 
0 0:0.402985 1:0.411765 2:-0.734513 3:-0.300159 4:-0.482179 5:-0.423305 6:-0.384155 7:-1 8:-1 9:1 
0 0:0.402985 1:0.378151 2:-0.716814 3:-0.198867 4:-0.37458 5:-0.241606 6:-0.409068 7:1 8:-1 9:-1 
0 0:0.41791 1:0.462185 2:-0.707965 3:-0.242784 4:-0.35306 5:-0.491771 6:-0.301445 7:-1 8:1 9:-1 
1 0:0.41791 1:0.344538 2:-0.743363 3:-0.390827 4:-0.552118 5:-0.478604 6:-0.405082 7:1 8:-1 9:-1 
0 0:0.41791 1:0.394958 2:-0.681416 3:-0.211263 4:-0.357095 5:-0.325872 6:-0.363229 7:-1 8:-1 9:1 
1 0:0.432836 1:0.428571 2:-0.752212 3:-0.271117 4:-0.412912 5:-0.312706 6:-0.464873 7:-1 8:-1 9:1 
0 0:0.432836 1:0.361345 2:-0.743363 3:-0.209138 4:-0.35844 5:-0.225806 6:-0.408072 7:1 8:-1 9:-1 
1 0:0.432836 1:0.361345 2:-0.725664 3:-0.323535 4:-0.429052 5:-0.481238 6:-0.474838 7:1 8:-1 9:-1 
0 0:0.432836 1:0.394958 2:-0.707965 3:-0.166637 4:-0.240081 5:-0.267939 6:-0.41704 7:1 8:-1 9:-1 
0 0:0.447761 1:0.394958 2:-0.743363 3:-0.272888 4:-0.404842 5:-0.257406 6:-0.434978 7:-1 8:-1 9:1 
1 0:0.447761 1:0.394958 2:-0.734513 3:-0.231096 4:-0.332213 5:-0.25609 6:-0.467862 7:-1 8:-1 9:1 
0 0:0.447761 1:0.478992 2:-0.716814 3:-0.112449 4:-0.219233 5:-0.159974 6:-0.360239 7:1 8:-1 9:-1 
0 0:0.447761 1:0.478992 2:-0.646018 3:-0.137949 4:-0.242771 5:-0.403555 6:-0.2287 7:-1 8:-1 9:1 
0 0:0.462687 1:0.462185 2:-0.716814 3:-0.268284 4:-0.409549 5:-0.336406 6:-0.434978 7:-1 8:-1 9:1 
1 0:0.462687 1:0.462185 2:-0.734513 3:-0.15495 4:-0.381977 5:-0.206057 6:-0.295466 7:-1 8:-1 9:1 
0 0:0.462687 1:0.478992 2:-0.699115 3:-0.249159 4:-0.501009 5:-0.440421 6:-0.325361 7:1 8:-1 9:-1 
0 0:0.462687 1:0.478992 2:-0.654867 3:0.0713653 4:-0.222596 5:-0.0901909 6:0.0323866 7:-1 8:-1 9:1 
1 0:0.462687 1:0.394958 2:-0.734513 3:-0.0741987 4:-0.211836 5:0.158657 6:-0.355257 7:-1 8:-1 9:1 
0 0:0.462687 1:0.445378 2:-0.725664 3:-0.27218 4:-0.429724 5:-0.391705 6:-0.335326 7:-1 8:-1 9:1 
0 0:0.477612 1:0.478992 2:-0.725664 3:-0.258721 4:-0.346335 5:-0.443055 6:-0.362232 7:-1 8:-1 9:1 
1 0:0.477612 1:0.546218 2:-0.699115 3:-0.0586152 4:-0.231338 5:-0.210007 6:-0.283508 7:-1 8:-1 9:1 
0 0:0.477612 1:0.512605 2:-0.672566 3:-0.182221 4:-0.30195 5:-0.368005 6:-0.298455 7:-1 8:-1 9:1 
0 0:0.477612 1:0.310924 2:-0.716814 3:-0.229325 4:-0.38265 5:-0.22054 6:-0.39711 7:1 8:-1 9:-1 
0 0:0.477612 1:0.563025 2:-0.681416 3:-0.0423234 4:-0.349697 5:-0.0770244 6:-0.255605 7:1 8:-1 9:-1 
0 0:0.477612 1:0.394958 2:-0.743363 3:-0.304409 4:-0.362475 5:-0.474654 6:-0.474838 7:1 8:-1 9:-1 
1 0:0.492537 1:0.462185 2:-0.725664 3:-0.11422 4:-0.154001 5:-0.353522 6:-0.427005 7:-1 8:-1 9:1 
0 0:0.507463 1:0.445378 2:-0.707965 3:-0.102178 4:-0.243443 5:-0.194207 6:-0.326358 7:1 8:-1 9:-1 
0 0:0.507463 1:0.563025 2:-0.707965 3:-0.051886 4:-0.320108 5:-0.221856 6:-0.181863 7:1 8:-1 9:-1 
0 0:0.507463 1:0.512605 2:-0.725664 3:-0.0880113 4:-0.202421 5:-0.174457 6:-0.315396 7:1 8:-1 9:-1 
0 0:0.507463 1:0.579832 2:-0.716814 3:-0.15495 4:-0.270343 5:-0.353522 6:-0.335326 7:-1 8:-1 9:1 
0 0:0.507463 1:0.495798 2:-0.707965 3:-0.099699 4:-0.122394 5:-0.440421 6:-0.275536 7:-1 8:-1 9:1 
0 0:0.507463 1:0.546218 2:-0.707965 3:-0.130866 4:-0.321453 5:-0.217907 6:-0.298455 7:-1 8:-1 9:1 
0 0:0.522388 1:0.596639 2:-0.707965 3:-0.158845 4:-0.360457 5:-0.211323 6:-0.305431 7:-1 8:-1 9:1 
0 0:0.522388 1:0.428571 2:-0.743363 3:-0.211971 4:-0.31809 5:-0.369322 6:-0.325361 7:1 8:-1 9:-1 
0 0:0.522388 1:0.546218 2:-0.707965 3:-0.0724278 4:-0.336247 5:-0.328506 6:-0.18585 7:1 8:-1 9:-1 
0 0:0.522388 1:0.462185 2:-0.761062 3:-0.222242 4:-0.34499 5:-0.341672 6:-0.42003 7:-1 8:1 9:-1 
1 0:0.522388 1:0.462185 2:-0.725664 3:-0.202054 4:-0.359785 5:-0.292956 6:-0.325361 7:-1 8:-1 9:1 
0 0:0.522388 1:0.445378 2:-0.672566 3:0.00407296 4:-0.0954943 5:-0.0888743 6:-0.35426 7:1 8:-1 9:-1 
0 0:0.537313 1:0.529412 2:-0.681416 3:0.145741 4:0.0497646 5:-0.15339 6:-0.0712506 7:1 8:-1 9:-1 
0 0:0.537313 1:0.462185 2:-0.690265 3:-0.0664069 4:-0.123739 5:-0.375905 6:-0.328351 7:-1 8:-1 9:1 
0 0:0.537313 1:0.563025 2:-0.628319 3:0.0989906 4:-0.172831 5:-0.0388413 6:-0.058296 7:1 8:-1 9:-1 
0 0:0.552239 1:0.563025 2:-0.734513 3:-0.124491 4:-0.262273 5:-0.221856 6:-0.344295 7:-1 8:1 9:-1 
0 0:0.552239 1:0.529412 2:-0.725664 3:-0.1592 4:-0.351715 5:-0.269256 6:-0.276532 7:1 8:-1 9:-1 
0 0:0.552239 1:0.529412 2:-0.672566 3:-0.0274482 4:-0.287155 5:0.00987492 6:-0.208769 7:1 8:-1 9:-1 
0 0:0.567164 1:0.546218 2:-0.681416 3:-0.0012396 4:-0.168124 5:-0.346939 6:-0.0124564 7:1 8:-1 9:-1 
0 0:0.567164 1:0.579832 2:-0.690265 3:-0.0465734 4:-0.213853 5:-0.315339 6:-0.217738 7:1 8:-1 9:-1 
1 0:0.567164 1:0.563025 2:-0.699115 3:-0.190721 4:-0.2885 5:-0.414088 6:-0.309417 7:-1 8:-1 9:1 
0 0:0.58209 1:0.613445 2:-0.637168 3:0.0196565 4:-0.204438 5:-0.270573 6:-0.0264076 7:1 8:-1 9:-1 
0 0:0.58209 1:0.529412 2:-0.690265 3:-0.138658 4:-0.321453 5:-0.203423 6:-0.265571 7:-1 8:-1 9:1 
0 0:0.597015 1:0.495798 2:-0.734513 3:-0.117762 4:-0.379287 5:-0.223173 6:-0.286497 7:1 8:-1 9:-1 
0 0:0.597015 1:0.546218 2:-0.646018 3:-0.102178 4:-0.313383 5:-0.296906 6:-0.134031 7:-1 8:-1 9:1 
0 0:0.597015 1:0.579832 2:-0.681416 3:0.0108022 4:-0.0981843 5:-0.237656 6:-0.20578 7:-1 8:-1 9:1 
0 0:0.61194 1:0.596639 2:-0.637168 3:-0.00867717 4:-0.136516 5:-0.352205 6:-0.173891 7:1 8:-1 9:-1 
0 0:0.626866 1:0.546218 2:-0.734513 3:-0.0720737 4:-0.253531 5:-0.25214 6:-0.18286 7:-1 8:-1 9:1 
0 0:0.626866 1:0.529412 2:-0.672566 3:0.0419692 4:-0.154674 5:-0.20474 6:-0.156951 7:1 8:-1 9:-1 
0 0:0.641791 1:0.630252 2:-0.663717 3:0.14822 4:-0.0376597 5:-0.0691244 6:-0.0632785 7:-1 8:-1 9:1 
0 0:0.641791 1:0.630252 2:-0.725664 3:0.085178 4:-0.0988568 5:-0.00329164 6:-0.237668 7:-1 8:-1 9:1 
0 0:0.656716 1:0.613445 2:-0.725664 3:-0.020719 4:-0.111634 5:-0.436471 6:-0.190832 7:-1 8:-1 9:1 
0 0:0.671642 1:0.663866 2:-0.681416 3:0.196742 4:-0.106254 5:0.0572745 6:-0.00647733 7:-1 8:-1 9:1 
0 0:0.686567 1:0.647059 2:-0.672566 3:0.111741 4:-0.107599 5:0.00855826 6:-0.105132 7:-1 8:-1 9:1 
0 0:0.701493 1:0.747899 2:-0.637168 3:0.254471 4:-0.187626 5:0.175774 6:0.0692576 7:1 8:-1 9:-1 
0 0:0.701493 1:0.663866 2:-0.690265 3:0.0189481 4:-0.118359 5:-0.215273 6:-0.255605 7:-1 8:-1 9:1 
0 0:0.701493 1:0.663866 2:-0.654867 3:0.149283 4:-0.0934768 5:-0.0875576 6:0.0632785 7:-1 8:-1 9:1 
0 0:0.716418 1:0.613445 2:-0.610619 3:0.320347 4:0.248151 5:0.00855826 6:-0.127055 7:1 8:-1 9:-1 
0 0:0.761194 1:0.747899 2:-0.681416 3:0.181866 4:-0.0168124 5:-0.0520079 6:-0.0044843 7:1 8:-1 9:-1 
0 0:0.761194 1:0.714286 2:-0.663717 3:0.47264 4:0.453262 5:0.132324 6:-0.000498256 7:-1 8:-1 9:1 
